fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
"2018-05-12,3195,""MADRID, RETIRO"",MADRID,667,""15,4"",""0,0"",""10,5"",23:50,""20,2"",12:40,31,""3,1"",""11,1"",17:20,""941,4"",24,""937,4"",15"
"2018-05-13,3195,""MADRID, RETIRO"",MADRID,667,""11,8"",""0,0"",""6,0"",05:20,""17,5"",16:30,26,""2,5"",""10,3"",15:30,""943,9"",10,""941,4"",00"
"2018-05-14,3195,""MADRID, RETIRO"",MADRID,667,""14,9"",""0,0"",""10,4"",05:50,""19,4"",15:10,07,""1,7"",""10,0"",23:10,""943,7"",00,""940,2"",19"
"2018-05-15,3195,""MADRID, RETIRO"",MADRID,667,""15,8"",""0,0"",""8,0"",04:40,""23,5"",15:40,04,""1,9"",""12,2"",22:10,""942,1"",08,""938,0"",19"
"2018-05-16,3195,""MADRID, RETIRO"",MADRID,667,""18,4"",""0,0"",""11,8"",05:20,""25,0"",14:30,04,""2,2"",""11,4"",00:00,""940,0"",Varias,""936,1"",Varias"
"2018-05-17,3195,""MADRID, RETIRO"",MADRID,667,""20,0"",Ip,""14,8"",04:30,""25,3"",14:40,01,""1,1"",""9,4"",22:40,""938,6"",11,""935,4"",Varias"
"2018-05-18,3195,""MADRID, RETIRO"",MADRID,667,""18,7"",""0,7"",""14,2"",Varias,""23,2"",12:10,19,""0,8"",""9,7"",14:40,""940,2"",23,""937,2"",Varias"
"2018-05-19,3195,""MADRID, RETIRO"",MADRID,667,""19,5"",""0,1"",""13,6"",04:30,""25,4"",12:50,04,""0,6"",""11,1"",23:59,""941,1"",09,""937,3"",20"
"2018-05-20,3195,""MADRID, RETIRO"",MADRID,667,""17,9"",""0,0"",""13,3"",04:40,""22,5"",15:20,03,""1,1"",""12,8"",00:30,""939,6"",00,""934,4"",18"
"2018-05-21,3195,""MADRID, RETIRO"",MADRID,667,""19,0"",""5,6"",""13,6"",04:10,""24,3"",14:50,03,""0,8"",""9,4"",19:00,""936,8"",24,""933,4"",16"
